perturbation_type,level,repeat,representation,classifier,accuracy,clean_accuracy,accuracy_drop,translation,scale_low,scale_high,noise
Translation + scale,3,7,XY,Multinomial logistic,38.196286472148536,99.73474801061008,61.53846153846154,0.45,0.4,2.0,0.0
Translation + scale,3,7,Translated,Multinomial logistic,97.34748010610079,99.82316534040672,2.475685234305928,0.45,0.4,2.0,0.0
Translation + scale,3,7,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.45,0.4,2.0,0.0
Translation + scale,3,7,Distance,Multinomial logistic,96.19805481874447,99.82316534040672,3.6251105216622506,0.45,0.4,2.0,0.0
Translation + scale,3,7,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.45,0.4,2.0,0.0
Translation + scale,3,7,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.45,0.4,2.0,0.0
Translation + scale,3,7,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.45,0.4,2.0,0.0
Translation + scale,3,8,XY,Multinomial logistic,38.196286472148536,99.73474801061008,61.53846153846154,0.45,0.4,2.0,0.0
Translation + scale,3,8,Translated,Multinomial logistic,96.9053934571176,99.82316534040672,2.91777188328912,0.45,0.4,2.0,0.0
Translation + scale,3,8,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.45,0.4,2.0,0.0
Translation + scale,3,8,Distance,Multinomial logistic,96.37488947833775,99.82316534040672,3.448275862068968,0.45,0.4,2.0,0.0
Translation + scale,3,8,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.45,0.4,2.0,0.0
Translation + scale,3,8,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.45,0.4,2.0,0.0
Translation + scale,3,8,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.45,0.4,2.0,0.0
Translation + scale,3,9,XY,Multinomial logistic,39.61096374889478,99.73474801061008,60.123784261715294,0.45,0.4,2.0,0.0
Translation + scale,3,9,Translated,Multinomial logistic,97.52431476569407,99.82316534040672,2.2988505747126453,0.45,0.4,2.0,0.0
Translation + scale,3,9,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.45,0.4,2.0,0.0
Translation + scale,3,9,Distance,Multinomial logistic,97.08222811671088,99.82316534040672,2.7409372236958376,0.45,0.4,2.0,0.0
Translation + scale,3,9,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.45,0.4,2.0,0.0
Translation + scale,3,9,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.45,0.4,2.0,0.0
Translation + scale,3,9,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.45,0.4,2.0,0.0
Translation + scale,4,0,XY,Multinomial logistic,27.055702917771885,99.73474801061008,72.6790450928382,0.7,0.3,2.5,0.0
Translation + scale,4,0,Translated,Multinomial logistic,96.10963748894783,99.82316534040672,3.713527851458892,0.7,0.3,2.5,0.0
Translation + scale,4,0,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.7,0.3,2.5,0.0
Translation + scale,4,0,Distance,Multinomial logistic,95.04862953138814,99.82316534040672,4.774535809018573,0.7,0.3,2.5,0.0
Translation + scale,4,0,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.7,0.3,2.5,0.0
Translation + scale,4,0,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.7,0.3,2.5,0.0
Translation + scale,4,0,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.7,0.3,2.5,0.0
Translation + scale,4,1,XY,Multinomial logistic,26.8788682581786,99.73474801061008,72.85587975243148,0.7,0.3,2.5,0.0
Translation + scale,4,1,Translated,Multinomial logistic,96.28647214854111,99.82316534040672,3.5366931918656093,0.7,0.3,2.5,0.0
Translation + scale,4,1,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.7,0.3,2.5,0.0
Translation + scale,4,1,Distance,Multinomial logistic,96.10963748894783,99.82316534040672,3.713527851458892,0.7,0.3,2.5,0.0
Translation + scale,4,1,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.7,0.3,2.5,0.0
Translation + scale,4,1,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.7,0.3,2.5,0.0
Translation + scale,4,1,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.7,0.3,2.5,0.0
Translation + scale,4,2,XY,Multinomial logistic,26.171529619805483,99.73474801061008,73.5632183908046,0.7,0.3,2.5,0.0
Translation + scale,4,2,Translated,Multinomial logistic,96.81697612732096,99.82316534040672,3.0061892130857615,0.7,0.3,2.5,0.0
Translation + scale,4,2,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.7,0.3,2.5,0.0
Translation + scale,4,2,Distance,Multinomial logistic,96.64014146772767,99.82316534040672,3.183023872679044,0.7,0.3,2.5,0.0
Translation + scale,4,2,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.7,0.3,2.5,0.0
Translation + scale,4,2,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.7,0.3,2.5,0.0
Translation + scale,4,2,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.7,0.3,2.5,0.0
Translation + scale,4,3,XY,Multinomial logistic,28.647214854111407,99.73474801061008,71.08753315649867,0.7,0.3,2.5,0.0
Translation + scale,4,3,Translated,Multinomial logistic,94.78337754199823,99.82316534040672,5.039787798408483,0.7,0.3,2.5,0.0
Translation + scale,4,3,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.7,0.3,2.5,0.0
Translation + scale,4,3,Distance,Multinomial logistic,94.07603890362512,99.82316534040672,5.747126436781599,0.7,0.3,2.5,0.0
Translation + scale,4,3,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.7,0.3,2.5,0.0
Translation + scale,4,3,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.7,0.3,2.5,0.0
Translation + scale,4,3,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.7,0.3,2.5,0.0
Translation + scale,4,4,XY,Multinomial logistic,26.8788682581786,99.73474801061008,72.85587975243148,0.7,0.3,2.5,0.0
Translation + scale,4,4,Translated,Multinomial logistic,96.46330680813439,99.82316534040672,3.3598585322723267,0.7,0.3,2.5,0.0
Translation + scale,4,4,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.7,0.3,2.5,0.0
Translation + scale,4,4,Distance,Multinomial logistic,95.57913351016799,99.82316534040672,4.244031830238725,0.7,0.3,2.5,0.0
Translation + scale,4,4,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.7,0.3,2.5,0.0
Translation + scale,4,4,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.7,0.3,2.5,0.0
Translation + scale,4,4,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.7,0.3,2.5,0.0
Translation + scale,4,5,XY,Multinomial logistic,28.293545534924846,99.73474801061008,71.44120247568523,0.7,0.3,2.5,0.0
Translation + scale,4,5,Translated,Multinomial logistic,95.57913351016799,99.82316534040672,4.244031830238725,0.7,0.3,2.5,0.0
Translation + scale,4,5,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.7,0.3,2.5,0.0
Translation + scale,4,5,Distance,Multinomial logistic,95.22546419098144,99.82316534040672,4.597701149425276,0.7,0.3,2.5,0.0
Translation + scale,4,5,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.7,0.3,2.5,0.0
Translation + scale,4,5,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.7,0.3,2.5,0.0
Translation + scale,4,5,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.7,0.3,2.5,0.0
Translation + scale,4,6,XY,Multinomial logistic,29.79664014146773,99.73474801061008,69.93810786914234,0.7,0.3,2.5,0.0
Translation + scale,4,6,Translated,Multinomial logistic,96.55172413793103,99.82316534040672,3.2714412024756854,0.7,0.3,2.5,0.0
Translation + scale,4,6,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.7,0.3,2.5,0.0
Translation + scale,4,6,Distance,Multinomial logistic,95.57913351016799,99.82316534040672,4.244031830238725,0.7,0.3,2.5,0.0
Translation + scale,4,6,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.7,0.3,2.5,0.0
Translation + scale,4,6,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.7,0.3,2.5,0.0
Translation + scale,4,6,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.7,0.3,2.5,0.0
Translation + scale,4,7,XY,Multinomial logistic,28.293545534924846,99.73474801061008,71.44120247568523,0.7,0.3,2.5,0.0
Translation + scale,4,7,Translated,Multinomial logistic,95.40229885057471,99.82316534040672,4.420866489832008,0.7,0.3,2.5,0.0
Translation + scale,4,7,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.7,0.3,2.5,0.0
Translation + scale,4,7,Distance,Multinomial logistic,94.9602122015915,99.82316534040672,4.8629531388152145,0.7,0.3,2.5,0.0
Translation + scale,4,7,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.7,0.3,2.5,0.0
Translation + scale,4,7,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.7,0.3,2.5,0.0
Translation + scale,4,7,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.7,0.3,2.5,0.0
Translation + scale,4,8,XY,Multinomial logistic,27.23253757736516,99.73474801061008,72.50221043324491,0.7,0.3,2.5,0.0
Translation + scale,4,8,Translated,Multinomial logistic,95.66755083996463,99.82316534040672,4.155614500442084,0.7,0.3,2.5,0.0
Translation + scale,4,8,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.7,0.3,2.5,0.0
Translation + scale,4,8,Distance,Multinomial logistic,94.78337754199823,99.82316534040672,5.039787798408483,0.7,0.3,2.5,0.0
Translation + scale,4,8,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.7,0.3,2.5,0.0
Translation + scale,4,8,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.7,0.3,2.5,0.0
Translation + scale,4,8,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.7,0.3,2.5,0.0
Translation + scale,4,9,XY,Multinomial logistic,29.44297082228117,99.73474801061008,70.29177718832891,0.7,0.3,2.5,0.0
Translation + scale,4,9,Translated,Multinomial logistic,95.75596816976127,99.82316534040672,4.067197170645443,0.7,0.3,2.5,0.0
Translation + scale,4,9,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.7,0.3,2.5,0.0
Translation + scale,4,9,Distance,Multinomial logistic,95.84438549955792,99.82316534040672,3.9787798408488015,0.7,0.3,2.5,0.0
Translation + scale,4,9,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.7,0.3,2.5,0.0
Translation + scale,4,9,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.7,0.3,2.5,0.0
Translation + scale,4,9,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.7,0.3,2.5,0.0
Translation + scale + noise,0,0,XY,Multinomial logistic,99.73474801061008,99.73474801061008,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,0,Translated,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,0,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,0,Distance,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,0,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,0,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,0,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,1,XY,Multinomial logistic,99.73474801061008,99.73474801061008,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,1,Translated,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,1,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,1,Distance,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,1,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,1,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,1,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,2,XY,Multinomial logistic,99.73474801061008,99.73474801061008,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,2,Translated,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,2,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,2,Distance,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,2,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,2,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,2,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,3,XY,Multinomial logistic,99.73474801061008,99.73474801061008,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,3,Translated,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,3,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,3,Distance,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,3,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,3,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,3,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,4,XY,Multinomial logistic,99.73474801061008,99.73474801061008,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,4,Translated,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,4,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,4,Distance,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,4,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,4,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,4,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,5,XY,Multinomial logistic,99.73474801061008,99.73474801061008,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,5,Translated,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,5,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,5,Distance,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,5,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,5,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,5,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,6,XY,Multinomial logistic,99.73474801061008,99.73474801061008,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,6,Translated,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,6,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,6,Distance,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,6,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,6,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,6,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,7,XY,Multinomial logistic,99.73474801061008,99.73474801061008,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,7,Translated,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,7,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,7,Distance,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,7,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,7,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,7,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,8,XY,Multinomial logistic,99.73474801061008,99.73474801061008,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,8,Translated,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,8,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,8,Distance,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,8,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,8,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,8,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,9,XY,Multinomial logistic,99.73474801061008,99.73474801061008,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,9,Translated,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,9,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,9,Distance,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,9,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,9,Angles,Multinomial logistic,98.85057471264368,98.85057471264368,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,0,9,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.0,1.0,1.0,0.0
Translation + scale + noise,1,0,XY,Multinomial logistic,89.65517241379311,99.73474801061008,10.079575596816966,0.1,0.8,1.25,0.001
Translation + scale + noise,1,0,Translated,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.1,0.8,1.25,0.001
Translation + scale + noise,1,0,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.1,0.8,1.25,0.001
Translation + scale + noise,1,0,Distance,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.1,0.8,1.25,0.001
Translation + scale + noise,1,0,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.1,0.8,1.25,0.001
Translation + scale + noise,1,0,Angles,Multinomial logistic,97.96640141467728,98.85057471264368,0.8841732979663988,0.1,0.8,1.25,0.001
Translation + scale + noise,1,0,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.1,0.8,1.25,0.001
Translation + scale + noise,1,1,XY,Multinomial logistic,90.98143236074272,99.73474801061008,8.75331564986736,0.1,0.8,1.25,0.001
Translation + scale + noise,1,1,Translated,Multinomial logistic,99.73474801061008,99.82316534040672,0.0884173297966413,0.1,0.8,1.25,0.001
Translation + scale + noise,1,1,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.1,0.8,1.25,0.001
Translation + scale + noise,1,1,Distance,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.1,0.8,1.25,0.001
Translation + scale + noise,1,1,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.1,0.8,1.25,0.001
Translation + scale + noise,1,1,Angles,Multinomial logistic,97.87798408488064,98.85057471264368,0.9725906277630401,0.1,0.8,1.25,0.001
Translation + scale + noise,1,1,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.1,0.8,1.25,0.001
Translation + scale + noise,1,2,XY,Multinomial logistic,90.27409372236959,99.73474801061008,9.460654288240491,0.1,0.8,1.25,0.001
Translation + scale + noise,1,2,Translated,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.1,0.8,1.25,0.001
Translation + scale + noise,1,2,Scaled,Multinomial logistic,100.0,99.91158267020336,-0.0884173297966413,0.1,0.8,1.25,0.001
Translation + scale + noise,1,2,Distance,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.1,0.8,1.25,0.001
Translation + scale + noise,1,2,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.1,0.8,1.25,0.001
Translation + scale + noise,1,2,Angles,Multinomial logistic,97.96640141467728,98.85057471264368,0.8841732979663988,0.1,0.8,1.25,0.001
Translation + scale + noise,1,2,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.1,0.8,1.25,0.001
Translation + scale + noise,1,3,XY,Multinomial logistic,90.45092838196287,99.73474801061008,9.283819628647208,0.1,0.8,1.25,0.001
Translation + scale + noise,1,3,Translated,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.1,0.8,1.25,0.001
Translation + scale + noise,1,3,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.1,0.8,1.25,0.001
Translation + scale + noise,1,3,Distance,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.1,0.8,1.25,0.001
Translation + scale + noise,1,3,Norm. distance,Multinomial logistic,99.91158267020336,100.0,0.0884173297966413,0.1,0.8,1.25,0.001
Translation + scale + noise,1,3,Angles,Multinomial logistic,97.43589743589743,98.85057471264368,1.4146772767462465,0.1,0.8,1.25,0.001
Translation + scale + noise,1,3,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.1,0.8,1.25,0.001
Translation + scale + noise,1,4,XY,Multinomial logistic,90.18567639257294,99.73474801061008,9.549071618037132,0.1,0.8,1.25,0.001
Translation + scale + noise,1,4,Translated,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.1,0.8,1.25,0.001
Translation + scale + noise,1,4,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.1,0.8,1.25,0.001
Translation + scale + noise,1,4,Distance,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.1,0.8,1.25,0.001
Translation + scale + noise,1,4,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.1,0.8,1.25,0.001
Translation + scale + noise,1,4,Angles,Multinomial logistic,98.14323607427056,98.85057471264368,0.7073386383731162,0.1,0.8,1.25,0.001
Translation + scale + noise,1,4,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.1,0.8,1.25,0.001
Translation + scale + noise,1,5,XY,Multinomial logistic,90.00884173297966,99.73474801061008,9.725906277630415,0.1,0.8,1.25,0.001
Translation + scale + noise,1,5,Translated,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.1,0.8,1.25,0.001
Translation + scale + noise,1,5,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.1,0.8,1.25,0.001
Translation + scale + noise,1,5,Distance,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.1,0.8,1.25,0.001
Translation + scale + noise,1,5,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.1,0.8,1.25,0.001
Translation + scale + noise,1,5,Angles,Multinomial logistic,98.14323607427056,98.85057471264368,0.7073386383731162,0.1,0.8,1.25,0.001
Translation + scale + noise,1,5,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.1,0.8,1.25,0.001
Translation + scale + noise,1,6,XY,Multinomial logistic,90.71618037135278,99.73474801061008,9.018567639257299,0.1,0.8,1.25,0.001
Translation + scale + noise,1,6,Translated,Multinomial logistic,99.73474801061008,99.82316534040672,0.0884173297966413,0.1,0.8,1.25,0.001
Translation + scale + noise,1,6,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.1,0.8,1.25,0.001
Translation + scale + noise,1,6,Distance,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.1,0.8,1.25,0.001
Translation + scale + noise,1,6,Norm. distance,Multinomial logistic,99.91158267020336,100.0,0.0884173297966413,0.1,0.8,1.25,0.001
Translation + scale + noise,1,6,Angles,Multinomial logistic,97.789566755084,98.85057471264368,1.0610079575596814,0.1,0.8,1.25,0.001
Translation + scale + noise,1,6,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.1,0.8,1.25,0.001
Translation + scale + noise,1,7,XY,Multinomial logistic,88.50574712643679,99.73474801061008,11.229000884173288,0.1,0.8,1.25,0.001
Translation + scale + noise,1,7,Translated,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.1,0.8,1.25,0.001
Translation + scale + noise,1,7,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.1,0.8,1.25,0.001
Translation + scale + noise,1,7,Distance,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.1,0.8,1.25,0.001
Translation + scale + noise,1,7,Norm. distance,Multinomial logistic,99.91158267020336,100.0,0.0884173297966413,0.1,0.8,1.25,0.001
Translation + scale + noise,1,7,Angles,Multinomial logistic,97.43589743589743,98.85057471264368,1.4146772767462465,0.1,0.8,1.25,0.001
Translation + scale + noise,1,7,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.1,0.8,1.25,0.001
Translation + scale + noise,1,8,XY,Multinomial logistic,88.94783377541998,99.73474801061008,10.786914235190096,0.1,0.8,1.25,0.001
Translation + scale + noise,1,8,Translated,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.1,0.8,1.25,0.001
Translation + scale + noise,1,8,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.1,0.8,1.25,0.001
Translation + scale + noise,1,8,Distance,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.1,0.8,1.25,0.001
Translation + scale + noise,1,8,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.1,0.8,1.25,0.001
Translation + scale + noise,1,8,Angles,Multinomial logistic,97.52431476569407,98.85057471264368,1.3262599469496053,0.1,0.8,1.25,0.001
Translation + scale + noise,1,8,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.1,0.8,1.25,0.001
Translation + scale + noise,1,9,XY,Multinomial logistic,89.65517241379311,99.73474801061008,10.079575596816966,0.1,0.8,1.25,0.001
Translation + scale + noise,1,9,Translated,Multinomial logistic,99.73474801061008,99.82316534040672,0.0884173297966413,0.1,0.8,1.25,0.001
