class,feature,coefficient,abs_coefficient
timeout,x0,8.03846679752198,8.03846679752198
timeout,y9,-7.652134008752418,7.652134008752418
two_up,y12,-12.243404693665124,12.243404693665124
two_up,y16,11.795374868673308,11.795374868673308
two_up,y20,9.781463809007766,9.781463809007766
two_up,y0,-8.604338323158894,8.604338323158894
two_up,y18,-8.228982141823298,8.228982141823298
two_up,y15,7.164432473592531,7.164432473592531
two_up,y8,-7.007286027046925,7.007286027046925
two_up,y2,6.569054035450751,6.569054035450751
two_up,x3,-6.302505026630465,6.302505026630465
two_up,y1,6.238857445329939,6.238857445329939
two_up_inverted,y5,18.343251515438592,18.343251515438592
two_up_inverted,y2,-14.203627254550936,14.203627254550936
two_up_inverted,y17,-14.145219793374341,14.145219793374341
two_up_inverted,y1,-11.741948517224989,11.741948517224989
two_up_inverted,y0,11.020643566843273,11.020643566843273
two_up_inverted,y9,10.524664553754482,10.524664553754482
two_up_inverted,y12,-10.507952354840219,10.507952354840219
two_up_inverted,y11,-10.049313635939336,10.049313635939336
two_up_inverted,y4,9.176839850775261,9.176839850775261
two_up_inverted,y20,8.104548059750073,8.104548059750073
xsign,y0,20.274588282389445,20.274588282389445
xsign,y15,-12.90670774135911,12.90670774135911
xsign,y20,12.72204760819317,12.72204760819317
xsign,y1,-11.138433064795791,11.138433064795791
xsign,y4,10.698557269209308,10.698557269209308
xsign,y8,9.85279794786497,9.85279794786497
xsign,y2,-8.626892629386798,8.626892629386798
xsign,y3,-7.047059897399016,7.047059897399016
xsign,y11,-6.48743343162762,6.48743343162762
xsign,y12,6.4649374407990745,6.4649374407990745
